run_id,run_name,group,method,target,seed,step,plot_step,metric,value
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,5100,51000,elbo,-0.02282223477959633
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,5200,52000,elbo,-0.01583506166934967
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,5300,53000,elbo,-0.03008189983665943
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,5400,54000,elbo,-0.023048285394906998
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,5500,55000,elbo,-0.027450649067759514
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,5600,56000,elbo,-0.03080962412059307
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,5700,57000,elbo,-0.026487279683351517
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,5800,58000,elbo,-0.018167730420827866
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,5900,59000,elbo,-0.02233603224158287
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,6000,60000,elbo,-0.023117059841752052
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,6100,61000,elbo,-0.02003917470574379
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,6200,62000,elbo,-0.01568068377673626
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,6300,63000,elbo,-0.021470975130796432
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,6400,64000,elbo,-0.017027445137500763
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,6500,65000,elbo,-0.02036135643720627
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,6600,66000,elbo,-0.015155917033553123
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,6700,67000,elbo,-0.015408983454108238
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,6800,68000,elbo,-0.022292394191026688
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,6900,69000,elbo,-0.0208955816924572
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,7000,70000,elbo,-0.02454344555735588
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,7100,71000,elbo,-0.02354245074093342
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,7200,72000,elbo,-0.018138280138373375
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,7300,73000,elbo,-0.022887855768203735
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,7400,74000,elbo,-0.02107243239879608
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,7500,75000,elbo,-0.019154900684952736
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,7600,76000,elbo,-0.020520828664302826
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,7700,77000,elbo,-0.022674769163131714
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,7800,78000,elbo,-0.02566223405301571
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,7900,79000,elbo,-0.016590898856520653
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,8000,80000,elbo,-0.025672100484371185
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,8100,81000,elbo,-0.017837418243288994
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,8200,82000,elbo,-0.01906777173280716
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,8300,83000,elbo,-0.019625665619969368
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,8400,84000,elbo,-0.023179959505796432
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,8500,85000,elbo,-0.017816495150327682
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,8600,86000,elbo,-0.01817033439874649
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,8700,87000,elbo,-0.029767349362373352
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,8800,88000,elbo,-0.01852613128721714
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,8900,89000,elbo,-0.01773550920188427
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,9000,90000,elbo,-0.017477646470069885
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,9100,91000,elbo,-0.021429382264614105
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,9200,92000,elbo,-0.019245391711592674
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,9300,93000,elbo,-0.020418690517544746
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,9400,94000,elbo,-0.025334399193525314
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,9500,95000,elbo,-0.019869182258844376
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,9600,96000,elbo,-0.023145070299506187
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,9700,97000,elbo,-0.017089679837226868
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,9800,98000,elbo,-0.018641380593180656
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,9900,99000,elbo,-0.015818515792489052
4ajyeb4x,DSIVI-x_shaped-seed45,DSIVI-x_shaped,DSIVI,x_shaped,45,10000,100000,elbo,-0.016664400696754456
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,100,1000,kl_ite,2.2464015306687783
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,200,2000,kl_ite,1.9342330231320235
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,300,3000,kl_ite,1.514244527119625
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,400,4000,kl_ite,1.8950556094852848
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,500,5000,kl_ite,1.6095202569558604
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,600,6000,kl_ite,1.3072148554453658
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,700,7000,kl_ite,1.1379976671620313
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,800,8000,kl_ite,0.9902253158694787
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,900,9000,kl_ite,1.3226438401544287
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1000,10000,kl_ite,0.716162647608983
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1100,11000,kl_ite,1.459329541309916
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1200,12000,kl_ite,0.7157092393662788
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1300,13000,kl_ite,0.8446461740904427
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1400,14000,kl_ite,0.5699430672714404
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1500,15000,kl_ite,0.6744312609989388
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1600,16000,kl_ite,0.6521519653610588
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1700,17000,kl_ite,0.6445457122940839
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1800,18000,kl_ite,0.6917103435451506
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1900,19000,kl_ite,0.6703584615095161
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2000,20000,kl_ite,0.7349957753132325
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2100,21000,kl_ite,0.37762445914222137
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2200,22000,kl_ite,0.22632988382262012
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2300,23000,kl_ite,0.24247029418461083
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2400,24000,kl_ite,0.16805759292924666
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2500,25000,kl_ite,0.24447688019580516
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2600,26000,kl_ite,0.16212786266843124
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2700,27000,kl_ite,0.19975891147368735
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2800,28000,kl_ite,0.22465252994907298
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2900,29000,kl_ite,0.14250040451573376
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3000,30000,kl_ite,0.14209478770144882
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3100,31000,kl_ite,0.12875724059534402
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3200,32000,kl_ite,0.1512596412369542
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3300,33000,kl_ite,0.14746001557975577
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3400,34000,kl_ite,0.06391441514039857
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3500,35000,kl_ite,0.12898113134123063
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3600,36000,kl_ite,0.10479546551130475
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3700,37000,kl_ite,0.04691445354437718
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3800,38000,kl_ite,0.06842296944616083
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3900,39000,kl_ite,0.052896215788398857
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4000,40000,kl_ite,0.03688689644647876
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4100,41000,kl_ite,0.051342197142877743
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4200,42000,kl_ite,0.04920883058743656
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4300,43000,kl_ite,0.03191020466210768
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4400,44000,kl_ite,0.02732601543050559
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4500,45000,kl_ite,0.03986833237386379
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4600,46000,kl_ite,0.018932301518547887
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4700,47000,kl_ite,0.011669176291758279
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4800,48000,kl_ite,0.056195207626497524
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4900,49000,kl_ite,0.010122159515784051
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,5000,50000,kl_ite,0.02021755597523197
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,5100,51000,kl_ite,0.017361033088913673
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,5200,52000,kl_ite,0.014129030398152881
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,5300,53000,kl_ite,0.02183705228100824
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,5400,54000,kl_ite,-0.0017032141861561532
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,5500,55000,kl_ite,-0.0015045645205158398
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,5600,56000,kl_ite,0.025965959090636367
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,5700,57000,kl_ite,0.020635561821495053
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,5800,58000,kl_ite,-0.00970894073664117
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,5900,59000,kl_ite,0.014036304531041956
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,6000,60000,kl_ite,-0.0017935264851285787
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,6100,61000,kl_ite,0.016308335685453878
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,6200,62000,kl_ite,-0.004503621275030609
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,6300,63000,kl_ite,0.016852630622650428
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,6400,64000,kl_ite,0.009071111016274874
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,6500,65000,kl_ite,0.0025787891029832237
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,6600,66000,kl_ite,0.004222137395528896
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,6700,67000,kl_ite,-0.0054841916703134985
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,6800,68000,kl_ite,0.029417302638723553
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,6900,69000,kl_ite,0.007456531361956665
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,7000,70000,kl_ite,-0.005561806017959877
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,7100,71000,kl_ite,0.013624412229761467
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,7200,72000,kl_ite,0.00463557714608211
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,7300,73000,kl_ite,0.017378643496193936
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,7400,74000,kl_ite,0.01577072212483899
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,7500,75000,kl_ite,0.012801793539405464
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,7600,76000,kl_ite,-0.001018918480276381
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,7700,77000,kl_ite,-0.002254231346961158
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,7800,78000,kl_ite,0.005808599355998743
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,7900,79000,kl_ite,0.01098721758862766
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,8000,80000,kl_ite,-0.002687360994825503
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,8100,81000,kl_ite,0.017635016024105284
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,8200,82000,kl_ite,0.020066887953786833
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,8300,83000,kl_ite,0.026226993329105355
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,8400,84000,kl_ite,0.011920719421819406
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,8500,85000,kl_ite,0.0009768346253545672
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,8600,86000,kl_ite,-0.006354865624563384
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,8700,87000,kl_ite,0.017172905709508298
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,8800,88000,kl_ite,0.006962564408048299
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,8900,89000,kl_ite,0.005414316862637399
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,9000,90000,kl_ite,-0.006441261758446827
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,9100,91000,kl_ite,0.0033937282215821293
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,9200,92000,kl_ite,0.009752989122565576
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,9300,93000,kl_ite,-0.0013631123102072385
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,9400,94000,kl_ite,-0.009273219439049305
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,9500,95000,kl_ite,-0.008876453048559734
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,9600,96000,kl_ite,0.012267273520039855
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,9700,97000,kl_ite,-0.002115961655224651
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,9800,98000,kl_ite,-0.0036672586070526946
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,9900,99000,kl_ite,0.003715877104532958
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,10000,100000,kl_ite,0.0033918274268341813
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,100,1000,w2,2.340057373046875
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,200,2000,w2,2.066157579421997
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,300,3000,w2,1.6918469667434692
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,400,4000,w2,2.0023193359375
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,500,5000,w2,1.8569161891937256
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,600,6000,w2,1.5406014919281006
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,700,7000,w2,1.2807588577270508
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,800,8000,w2,1.2114710807800293
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,900,9000,w2,1.7712498903274536
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1000,10000,w2,1.0400458574295044
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1100,11000,w2,1.9289311170578003
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1200,12000,w2,1.0251749753952026
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1300,13000,w2,0.9804551601409912
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1400,14000,w2,0.7896676063537598
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1500,15000,w2,1.0727142095565796
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1600,16000,w2,1.0963226556777954
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1700,17000,w2,0.9596300721168518
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1800,18000,w2,1.1512566804885864
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,1900,19000,w2,1.0460494756698608
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2000,20000,w2,1.1765639781951904
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2100,21000,w2,0.8062916398048401
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2200,22000,w2,0.463398277759552
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2300,23000,w2,0.6173697710037231
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2400,24000,w2,0.5179250836372375
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2500,25000,w2,0.6280768513679504
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2600,26000,w2,0.3574095666408539
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2700,27000,w2,0.5340646505355835
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2800,28000,w2,0.5682562589645386
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,2900,29000,w2,0.4468863904476166
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3000,30000,w2,0.3654177784919739
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3100,31000,w2,0.39799827337265015
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3200,32000,w2,0.4812924563884735
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3300,33000,w2,0.4491133987903595
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3400,34000,w2,0.281067430973053
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3500,35000,w2,0.42109495401382446
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3600,36000,w2,0.35423943400382996
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3700,37000,w2,0.21863342821598053
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3800,38000,w2,0.2693232297897339
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,3900,39000,w2,0.2612345516681671
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4000,40000,w2,0.17026087641716003
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4100,41000,w2,0.2028609663248062
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4200,42000,w2,0.245055690407753
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4300,43000,w2,0.3114577829837799
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4400,44000,w2,0.15814454853534698
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4500,45000,w2,0.20883430540561676
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4600,46000,w2,0.06924327462911606
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4700,47000,w2,0.06393793225288391
3fbpflm1,DSIVI-x_shaped-seed46,DSIVI-x_shaped,DSIVI,x_shaped,46,4800,48000,w2,0.20885327458381653
